,지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명,단가
25847,부산광역시 사상구 학장동,168-8,168,8,구학마을,46.32,201910,19,8900,9,1992,학감대로49번길 28-19,192.14162348877375
26045,부산광역시 사하구 장림동,426,426,0,극동정림,59.91,201910,1,11500,9,1995,다대로 339,191.95459856451345
25504,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,59.97,201910,24,11500,1,1994,효열로220번길 23,191.76254794063698
25979,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,10,9400,7,1996,다대낙조2길 216,191.5240423797881
24532,부산광역시 기장군 기장읍 교리,268,268,0,부전타워,83.61,201910,10,16000,13,1992,차성동로178번길 23,191.36466929793087
26577,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,41.3,201910,27,7900,13,1993,상리로 1,191.28329297820824
24345,부산광역시 강서구 지사동,1184-1,1184,1,지사금강펜테리움,59.9429,201910,7,11400,5,2013,과학산단2로20번길 69,190.18098890777722
25774,부산광역시 사상구 모라동,75,75,0,주공4,41.3,201910,20,7850,6,1993,모라로192번길 50,190.0726392251816
24531,부산광역시 기장군 기장읍 교리,268,268,0,부전타워,55.26,201910,9,10500,12,1992,차성로436번길 28,190.01085776330078
25449,부산광역시 부산진구 초읍동,402-10,402,10,창신그린힐,130.32,201910,24,24750,8,2000,성지로114번길 59,189.91712707182322
26625,부산광역시 영도구 영선동4가,1298,1298,0,영선2동4동,36.36,201910,19,6900,4,1969,절영로 227,189.76897689768978
25472,부산광역시 북구 구포동,741-3,741,3,구포대진,51.7,201910,11,9800,2,1981,백양대로1124번길 70,189.55512572533848
25976,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,7,9300,14,1996,다대낙조2길 216,189.48655256723717
25981,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,20,9300,5,1996,다대낙조2길 215,189.48655256723717
24422,부산광역시 금정구 남산동,08월 16일,16,8,석산4,73.4,201910,4,13900,2,1990,팔송로24번길 10,189.37329700272477
26220,부산광역시 서구 암남동,Dec-81,81,12,송도자유비치,48.63,201910,2,9200,9,1997,천해로7번길 33,189.1836315031873
25565,부산광역시 북구 덕천동,406,406,0,한성,41.56,201910,30,7850,3,1983,만덕대로142번길 32,188.88354186717996
26665,부산광역시 해운대구 반송동,93,93,0,광하주택2,43.97,201910,11,8300,2,1988,신반송로 194,188.76506709119855
25378,부산광역시 부산진구 부암동,560-14,560,14,협성피닉스타운,158.95,201910,30,30000,2,1993,당감로 118,188.73859704309533
25859,부산광역시 사상구 학장동,167-3,167,3,학장대림,84.99,201910,29,16000,2,1991,학감대로49번길 62,188.25744205200613
26990,부산광역시 해운대구 중동,1520-8,1520,8,중동맨션,66.78,201910,21,12505,4,1978,좌동순환로 387,187.25666367175802
26624,부산광역시 영도구 영선동4가,1298,1298,0,영선2동4동,36.36,201910,18,6800,5,1969,절영로 227,187.01870187018702
26449,부산광역시 연제구 연산동,1836-19,1836,19,금호천지,64.18,201910,18,12000,2,1983,연미로13번길 5,186.97413524462448
26098,부산광역시 사하구 하단동,870-19,870,19,공작,72.04,201910,1,13450,2,1983,하신번영로380번길 120,186.70183231538033
26576,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,58.46,201910,23,10900,11,1993,상리로 1,186.45227505987
25499,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,201910,4,7800,3,1994,효열로220번길 23,186.37992831541217
24421,부산광역시 금정구 남산동,03월 17일,17,3,석산3차,69.76,201910,12,13000,1,1990,금강로740번길 10,186.3532110091743
25913,부산광역시 사하구 괴정동,1026-5,1026,5,화신,66.02,201910,9,12300,5,1980,승학로 252,186.3071796425326
25427,부산광역시 부산진구 전포동,산99-46,99,46,서면,57.59,201910,1,10700,1,1976,진남로435번길 47,185.79614516409097
26222,부산광역시 서구 암남동,604-2,604,2,송도혜성비치타운,59.3,201910,29,11000,10,1993,암남공원로 52,185.4974704890388
26573,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,49.94,201910,9,9250,13,1993,상리로 1,185.22226672006408
25858,부산광역시 사상구 학장동,167-3,167,3,학장대림,59.94,201910,4,11100,1,1991,학감대로49번길 57,185.1851851851852
26618,부산광역시 영도구 영선동4가,1106,1106,0,동산(1106),101.0,201910,5,18700,4,1990,절영로 239,185.14851485148515
26656,부산광역시 중구 신창동2가,22,22,0,신생,46.19,201910,10,8500,3,1967,광복로43번길 11,184.0225156960381
26578,부산광역시 영도구 동삼동,510-37,510,37,동삼절영3,41.85,201910,15,7700,4,1997,와치로 287,183.99044205495818
26594,부산광역시 영도구 동삼동,510-2,510,2,절영(510-2),46.27,201910,13,8500,1,1995,와치로 231,183.7043440674303
26664,부산광역시 해운대구 반송동,884,884,0,LIG 건영아파트,59.88,201910,2,11000,1,1997,신반송로 80,183.7007348029392
25966,부산광역시 사하구 다대동,1548-13,1548,13,다대푸른,48.51,201910,8,8900,8,1996,다대낙조2길 11,183.46732632446918
25974,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,2,9000,4,1996,다대낙조2길 14,183.37408312958436
25984,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,24,9000,8,1996,다대낙조2길 215,183.37408312958436
25905,부산광역시 사하구 괴정동,458-53,458,53,소라,77.55,201910,10,14150,3,1980,사하로166번길 20,182.46292714377822
24469,부산광역시 금정구 서동,255,255,0,서동현대,49.085,201910,14,8950,1,1989,옥봉로13번길 6,182.33676275848018
26026,부산광역시 사하구 당리동,326-1,326,1,청조,45.55,201910,28,8300,5,1982,제석로18번길 48,182.21734357848518
25211,부산광역시 부산진구 가야동,산32-1,32,1,해운,55.8,201910,18,10150,1,1983,엄광로 154,181.89964157706095
24346,부산광역시 강서구 지사동,1184-1,1184,1,지사금강펜테리움,59.9444,201910,14,10900,15,2013,과학산단2로20번길 69,181.8351672549896
25527,부산광역시 북구 금곡동,Jan-94,94,1,유림2차(2),154.18,201910,23,28000,9,1994,금곡대로616번길 57,181.60591516409391
25498,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,201910,3,7600,11,1994,효열로220번길 23,181.6009557945042
25238,부산광역시 부산진구 개금동,628-1,628,1,시영(628-1),39.67,201910,11,7200,3,1975,진사로61번길 29,181.49735316359968
25237,부산광역시 부산진구 개금동,628-1,628,1,시영(628-1),39.67,201910,7,7200,2,1975,진사로61번길 29,181.49735316359968
24470,부산광역시 금정구 서동,255,255,0,서동현대,49.085,201910,16,8900,2,1989,옥봉로13번길 6,181.31812162575125
24379,부산광역시 금정구 구서동,159-5,159,5,구서하모니빌리지,138.09,201910,9,25000,3,1993,두실로23번길 13,181.04134984430442
25505,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,49.77,201910,25,9000,14,1994,효열로220번길 23,180.83182640144665
26571,부산광역시 영도구 동삼동,400,400,0,동산파크타운,38.74,201910,1,7000,6,1988,절영로 538,180.69179143004646
25184,부산광역시 동래구 온천동,204-3,204,3,삼오에펠빌리지,138.37,201910,21,25000,5,1993,차밭골로50번가길 4,180.67500180675
26575,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,49.94,201910,20,9000,8,1993,상리로 1,180.2162595114137
26213,부산광역시 서구 암남동,09월 29일,29,9,보강빌라,84.91,201910,5,15300,9,2003,성산길 23,180.19079024849842
24820,부산광역시 남구 용호동,467,467,0,대광타워맨션,84.93,201910,22,15300,4,1995,이기대공원로26번길 45-3,180.14835747085834
25772,부산광역시 사상구 모라동,1362,1362,0,우신모라,78.84,201910,24,14200,2,1992,백양대로 880,180.11161846778285
24468,부산광역시 금정구 서동,255,255,0,서동현대,59.535,201910,5,10700,2,1989,옥봉로13번길 6,179.72621147224322
26891,부산광역시 해운대구 재송동,1128-4,1128,4,영광그린파크(가),65.25,201910,10,11700,9,1993,재반로112번길 2-25,179.31034482758622
24471,부산광역시 금정구 서동,255,255,0,서동현대,49.085,201910,25,8800,1,1989,옥봉로13번길 6,179.28083936029336
25483,부산광역시 북구 구포동,923-119,923,119,대성맨션,47.46,201910,24,8500,2,1986,구남언덕로20번길 7,179.09818794774546
26221,부산광역시 서구 암남동,Dec-81,81,12,송도자유비치,59.79,201910,12,10700,5,1997,천해로7번길 33,178.95969225623014
25377,부산광역시 부산진구 부암동,560-14,560,14,협성피닉스타운,147.24,201910,10,26300,11,1993,당감로 118,178.61994023363215
25972,부산광역시 사하구 다대동,113-11,113,11,다대해송,52.11,201910,11,9300,10,1991,다대로 470,178.468624064479
26681,부산광역시 해운대구 반여동,1600-1,1600,1,그린파크,43.72,201910,31,7800,5,1988,재반로270번길 13,178.40805123513266
25561,부산광역시 북구 덕천동,334-1,334,1,은호,78.58,201910,15,14000,1,1980,만덕대로15번길 44,178.16238228556884
26335,부산광역시 수영구 망미동,941-1,941,1,로얄베스토피아,84.42,201910,29,15000,5,1993,과정로85번길 70,177.68301350390902
25509,부산광역시 북구 금곡동,810,810,0,금곡9단지주공,39.41,201910,7,7000,6,1996,효열로 98,177.61989342806396
25967,부산광역시 사하구 다대동,1548-13,1548,13,다대푸른,48.51,201910,15,8600,15,1996,다대낙조2길 11,177.28303442589157
25918,부산광역시 사하구 구평동,Jul-41,41,7,구평화신,84.945,201910,14,15000,3,1993,사하로 47,176.5848490199541
25857,부산광역시 사상구 학장동,571-4,571,4,학장극동,84.97,201910,16,15000,1,1994,학감대로 109-43,176.53289396257503
25239,부산광역시 부산진구 개금동,628-1,628,1,시영(628-1),39.67,201910,16,7000,1,1975,진사로61번길 29,176.45576002016637
25554,부산광역시 북구 덕천동,802,802,0,덕천주공1,49.94,201910,4,8800,2,1991,덕천로 72,176.2114537444934
26574,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,49.94,201910,16,8800,9,1993,상리로 1,176.2114537444934
26034,부산광역시 사하구 신평동,206-1,206,1,신평럭키무지개타운,55.65,201910,31,9800,8,1990,신산북로43번길 43,176.1006289308176
26001,부산광역시 사하구 다대동,113,113,0,신다대,39.78,201910,11,7000,2,1991,다대로 400,175.96782302664656
25907,부산광역시 사하구 괴정동,398-22,398,22,신익타운,102.38,201910,7,18000,12,1991,오작로 46,175.8155889822231
25208,부산광역시 부산진구 가야동,611-5,611,5,일산,56.97,201910,11,10000,1,1983,엄광로 110,175.53098121818502
25581,부산광역시 북구 만덕동,774,774,0,럭키,79.195,201910,12,13850,5,1991,덕천로 194,174.88477807942422
25200,부산광역시 부산진구 가야동,385,385,0,국민,47.24,201910,10,8230,1,1976,엄광로 263-6,174.21676545300593
25899,부산광역시 사하구 괴정동,11월 02일,11,2,괴정한일하나로타운,51.96,201910,31,9000,2,1989,오작로 152,173.21016166281754
25982,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,23,8500,17,1996,다대낙조2길 14,173.18663406682967
25980,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,15,8500,7,1996,다대낙조2길 215,173.18663406682967
25975,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,201910,2,8500,4,1996,다대낙조2길 12,173.18663406682967
25969,부산광역시 사하구 다대동,1548-13,1548,13,다대푸른,48.51,201910,28,8350,13,1996,다대낙조2길 11,172.12945784374355
25850,부산광역시 사상구 학장동,819,819,0,금강,84.81,201910,17,14500,6,1992,대동로64번길 25,170.97040443343946
26890,부산광역시 해운대구 재송동,1128-4,1128,4,영광그린파크(가),84.87,201910,8,14500,3,1993,재반로112번길 2-25,170.84953458230234
26044,부산광역시 사하구 장림동,426,426,0,극동정림,59.91,201910,1,10200,8,1995,다대로 339,170.25538307461193
26572,부산광역시 영도구 동삼동,1123,1123,0,동삼그린힐,49.94,201910,5,8500,4,1993,상리로 1,170.20424509411293
24555,부산광역시 기장군 정관읍 달산리,139,139,0,재흥,46.895,201910,9,7970,2,1990, 750-24,169.9541528947649
25572,부산광역시 북구 만덕동,759-11,759,11,덕화,59.31,201910,2,10000,1,1985,만덕3로16번길 29,168.60563142808968
24341,부산광역시 강서구 신호동,205-1,205,1,부산신호윌더하임,127.639,201910,7,21500,1,2005,신호산단3로 55,168.44381419472106
24637,부산광역시 남구 감만동,189-78,189,78,유창그린2차,108.73,201910,8,18300,8,2012,양지골로 134,168.3068150464453
25503,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,201910,21,7000,9,1994,효열로220번길 23,167.26403823178015
26722,부산광역시 해운대구 반여동,1291-1460,1291,1460,현대3,59.97,201910,26,10000,6,1995,재반로212번길 67,166.75004168751042
25914,부산광역시 사하구 괴정동,1026-5,1026,5,화신,66.02,201910,19,11000,3,1980,승학로 252,166.61617691608603
26000,부산광역시 사하구 다대동,113,113,0,신다대,39.78,201910,8,6600,5,1991,다대로 400,165.91251885369533
25508,부산광역시 북구 금곡동,810,810,0,금곡8단지주공,42.29,201910,15,7000,8,1996,효열로 134,165.5237644833294
25567,부산광역시 북구 만덕동,216-7,216,7,그린코아,84.69,201910,5,14000,3,1991,덕천로234번길 47,165.30877317274766
25274,부산광역시 부산진구 당감동,792-3,792,3,국제프라자,72.63,201910,2,12000,15,1995,백양관문로 101,165.22098306484924
26709,부산광역시 해운대구 반여동,1291-1414,1291,1414,에덴동산타운,83.58,201910,16,13800,7,1993,재반로212번길 45,165.11127063890882
25970,부산광역시 사하구 다대동,1548-13,1548,13,다대푸른,48.51,201910,31,8000,1,1996,다대낙조2길 11,164.91445062873635
24542,부산광역시 기장군 기장읍 대변리,584,584,0,대변그린비치빌,84.9159,201910,14,14000,13,2002,무양로 16,164.86900568680306
25802,부산광역시 사상구 주례동,317,317,0,동일,48.53,201910,7,8000,1,1989,양지로 47,164.84648670925202
25926,부산광역시 사하구 다대동,Feb-94,94,2,국제그린,45.5,201910,7,7500,15,1995,다대로381번길 75,164.83516483516485
26039,부산광역시 사하구 신평동,100,100,0,신평한성임호,84.98,201910,14,14000,9,1993,다대로 109,164.74464579901152
25896,부산광역시 사하구 괴정동,1065,1065,0,괴정자유3,58.975,201910,21,9700,25,1997,승학로233번길 33,164.47647308181433
25870,부산광역시 사하구 감천동,789,789,0,감천유림2차,146.05,201910,14,24000,17,1999,사하로 80,164.32728517630946
25848,부산광역시 사상구 학장동,819,819,0,금강,84.96,201910,3,13900,7,1992,대동로64번길 25,163.6064030131827
26654,부산광역시 중구 보수동3가,58,58,0,신보수맨션,64.79,201910,4,10600,4,1972,흑교로67번길 37,163.60549467510415
25502,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,201910,14,6800,2,1994,효열로220번길 23,162.48506571087216
25500,부산광역시 북구 금곡동,Jan-57,57,1,금곡3단지주공,41.85,201910,9,6800,1,1994,효열로220번길 23,162.48506571087216
26591,부산광역시 영도구 동삼동,244-8,244,8,신흥동백2,48.96,201910,9,7950,5,1985,동삼동로 13,162.37745098039215
25471,부산광역시 북구 구포동,849-1,849,1,구포대우,74.22,201910,25,12000,15,1992,모분재로105번길 43-7,161.68148746968473
26046,부산광역시 사하구 장림동,426,426,0,극동정림,84.96,201910,29,13700,25,1995,다대로 339,161.25235404896424
25785,부산광역시 사상구 엄궁동,Mar-37,37,3,신흥동백맨션,80.13,201910,3,12900,1,1992,엄궁로 172,160.98839385997755
24823,부산광역시 남구 용호동,538-40,538,40,도시타워,62.78,201910,21,10100,10,1993,용호로232번길 31,160.8792609111182
