,아파트,가격,지역
32080,굴화주공1,18500,울산광역시 남구 무거동
32081,굴화주공1,18000,울산광역시 남구 무거동
32082,굴화주공1,17000,울산광역시 남구 무거동
32083,굴화주공1,17900,울산광역시 남구 무거동
32084,굴화주공1,17800,울산광역시 남구 무거동
32085,굴화주공2,18000,울산광역시 남구 무거동
32086,굴화주공2,15500,울산광역시 남구 무거동
32087,굴화주공2,14500,울산광역시 남구 무거동
32088,굴화주공2,16300,울산광역시 남구 무거동
32089,남운그린힐,7500,울산광역시 남구 무거동
32090,동서그린맨션5,22000,울산광역시 남구 무거동
32091,동서그린맨션5,16000,울산광역시 남구 무거동
32092,무거동롯데캐슬,34400,울산광역시 남구 무거동
32093,무거동롯데캐슬,35000,울산광역시 남구 무거동
32094,무거동롯데캐슬,44000,울산광역시 남구 무거동
32095,무거동한신휴플러스,43500,울산광역시 남구 무거동
32096,무거동한신휴플러스,45900,울산광역시 남구 무거동
32097,무거동한신휴플러스,44500,울산광역시 남구 무거동
32098,무거동한신휴플러스,45500,울산광역시 남구 무거동
32099,무거동한신휴플러스,45000,울산광역시 남구 무거동
32100,무거동한신휴플러스,46100,울산광역시 남구 무거동
32101,무거동한신휴플러스,41000,울산광역시 남구 무거동
32102,무거동한신휴플러스,44800,울산광역시 남구 무거동
32103,무거동한신휴플러스,43000,울산광역시 남구 무거동
32104,무거동한신휴플러스,45500,울산광역시 남구 무거동
32105,무거동한신휴플러스,45000,울산광역시 남구 무거동
32106,무거동한신휴플러스,46500,울산광역시 남구 무거동
32107,무거위브자이,48000,울산광역시 남구 무거동
32108,무거위브자이,45850,울산광역시 남구 무거동
32109,무거위브자이,47500,울산광역시 남구 무거동
32110,무거위브자이,43800,울산광역시 남구 무거동
32111,무거위브자이,54300,울산광역시 남구 무거동
32112,무거위브자이,49000,울산광역시 남구 무거동
32113,무거위브자이,48900,울산광역시 남구 무거동
32114,무거위브자이,47800,울산광역시 남구 무거동
32115,무거위브자이,44000,울산광역시 남구 무거동
32116,무거위브자이,47800,울산광역시 남구 무거동
32117,무거위브자이,55400,울산광역시 남구 무거동
32118,무거위브자이,46000,울산광역시 남구 무거동
32119,무거청구맨션,21500,울산광역시 남구 무거동
32120,무거청구맨션,22750,울산광역시 남구 무거동
32121,무거한라4차,25500,울산광역시 남구 무거동
32122,무거한라4차,16300,울산광역시 남구 무거동
32123,무거현대,11700,울산광역시 남구 무거동
32124,무거현대,19900,울산광역시 남구 무거동
32125,무거현대,12100,울산광역시 남구 무거동
32126,삼호,14100,울산광역시 남구 무거동
32127,삼호,13500,울산광역시 남구 무거동
32128,삼호,13000,울산광역시 남구 무거동
32129,삼호,12000,울산광역시 남구 무거동
32130,삼호,12000,울산광역시 남구 무거동
32131,삼호시영,6900,울산광역시 남구 무거동
32132,삼호주공,10000,울산광역시 남구 무거동
32133,삼호주공,13800,울산광역시 남구 무거동
32134,삼호주공,11000,울산광역시 남구 무거동
32135,삼호주공,14100,울산광역시 남구 무거동
32136,삼호주공,10800,울산광역시 남구 무거동
32137,삼호주공,13700,울산광역시 남구 무거동
32138,삼호주공,9500,울산광역시 남구 무거동
32139,삼호주공,10000,울산광역시 남구 무거동
32140,삼호주공,10400,울산광역시 남구 무거동
32141,삼호주공,10500,울산광역시 남구 무거동
32142,삼호주공,10400,울산광역시 남구 무거동
32143,삼호주공,14800,울산광역시 남구 무거동
32144,삼호주공,11000,울산광역시 남구 무거동
32145,삼호주공,10800,울산광역시 남구 무거동
32146,삼호주공,14000,울산광역시 남구 무거동
32147,삼호주공,11000,울산광역시 남구 무거동
32148,삼호주공,11100,울산광역시 남구 무거동
32149,삼호주공,9500,울산광역시 남구 무거동
32150,삼호주공,13900,울산광역시 남구 무거동
32151,신복현대,11000,울산광역시 남구 무거동
32152,신복현대,11500,울산광역시 남구 무거동
32153,신복현대,13000,울산광역시 남구 무거동
32154,신복현대,11200,울산광역시 남구 무거동
32155,신세대1,10200,울산광역시 남구 무거동
32156,신세대2,11500,울산광역시 남구 무거동
32157,아성홈토피아,15000,울산광역시 남구 무거동
32158,옥현으뜸마을주공3,32000,울산광역시 남구 무거동
32159,옥현으뜸마을주공3,22000,울산광역시 남구 무거동
32160,옥현으뜸마을주공3,28300,울산광역시 남구 무거동
32161,옥현으뜸마을주공3,31200,울산광역시 남구 무거동
32162,옥현으뜸마을주공3,33500,울산광역시 남구 무거동
32163,옥현으뜸마을주공3,21900,울산광역시 남구 무거동
32164,옥현으뜸마을주공3,32800,울산광역시 남구 무거동
32165,옥현으뜸마을주공3,31200,울산광역시 남구 무거동
32166,옥현으뜸마을주공3,32150,울산광역시 남구 무거동
32167,옥현으뜸마을주공3,21200,울산광역시 남구 무거동
32168,옥현으뜸마을주공3,27500,울산광역시 남구 무거동
32169,옥현으뜸마을주공3,21600,울산광역시 남구 무거동
32170,옥현으뜸마을주공3,34800,울산광역시 남구 무거동
32171,옥현으뜸마을주공3,33500,울산광역시 남구 무거동
32172,옥현으뜸마을주공3,33000,울산광역시 남구 무거동
32173,옥현으뜸마을주공3,29800,울산광역시 남구 무거동
32174,옥현으뜸마을주공3,22000,울산광역시 남구 무거동
32175,옥현으뜸마을주공3,33700,울산광역시 남구 무거동
32176,옥현으뜸마을주공3,21500,울산광역시 남구 무거동
32177,옥현으뜸마을주공3,19800,울산광역시 남구 무거동
32178,우주로얄,17500,울산광역시 남구 무거동
32179,울산옥현1주공,22550,울산광역시 남구 무거동
32180,울산옥현1주공,21500,울산광역시 남구 무거동
32181,울산옥현1주공,16500,울산광역시 남구 무거동
32182,울산옥현1주공,18800,울산광역시 남구 무거동
32183,울산옥현1주공,21100,울산광역시 남구 무거동
32184,울산옥현1주공,21100,울산광역시 남구 무거동
32185,울산옥현1주공,19500,울산광역시 남구 무거동
32186,울산옥현1주공,19600,울산광역시 남구 무거동
32187,울산옥현1주공,20500,울산광역시 남구 무거동
32188,울산옥현1주공,20000,울산광역시 남구 무거동
32189,울산옥현주공2,19500,울산광역시 남구 무거동
32190,울산옥현주공2,33200,울산광역시 남구 무거동
32191,울산옥현주공2,19000,울산광역시 남구 무거동
32192,울산옥현주공2,22000,울산광역시 남구 무거동
32193,울산옥현주공2,19000,울산광역시 남구 무거동
32194,울산옥현주공2,28100,울산광역시 남구 무거동
32195,울산옥현주공2,28300,울산광역시 남구 무거동
32196,청구하이츠,16000,울산광역시 남구 무거동
32197,청구하이츠,18800,울산광역시 남구 무거동
32198,코아아트타운,13400,울산광역시 남구 무거동
32199,태화강서희스타힐스,28100,울산광역시 남구 무거동
32200,현대프리빌,8200,울산광역시 남구 무거동
32201,현대프리빌,8150,울산광역시 남구 무거동
32202,대우푸르지오,37500,울산광역시 남구 삼산동
32203,대우푸르지오,31000,울산광역시 남구 삼산동
32204,대우푸르지오,38900,울산광역시 남구 삼산동
32205,대우푸르지오,39000,울산광역시 남구 삼산동
32206,대우푸르지오,39000,울산광역시 남구 삼산동
32207,대우푸르지오,30900,울산광역시 남구 삼산동
32208,대우푸르지오,30200,울산광역시 남구 삼산동
32209,대우푸르지오,24100,울산광역시 남구 삼산동
32210,대우푸르지오,33500,울산광역시 남구 삼산동
32211,벽산강변타운,17300,울산광역시 남구 삼산동
32212,벽산강변타운,26400,울산광역시 남구 삼산동
32213,벽산강변타운,25800,울산광역시 남구 삼산동
32214,벽산강변타운,26850,울산광역시 남구 삼산동
32215,벽산강변타운,16800,울산광역시 남구 삼산동
32216,벽산강변타운,16900,울산광역시 남구 삼산동
32217,벽산강변타운,24500,울산광역시 남구 삼산동
32218,벽산강변타운,15950,울산광역시 남구 삼산동
32219,벽산강변타운,21200,울산광역시 남구 삼산동
32220,벽산강변타운,20000,울산광역시 남구 삼산동
32221,벽산강변타운,17700,울산광역시 남구 삼산동
32222,벽산강변타운,17100,울산광역시 남구 삼산동
32223,삼산동대성스카이렉스,40000,울산광역시 남구 삼산동
32224,삼산동대성스카이렉스,53300,울산광역시 남구 삼산동
32225,삼산리버뷰웰가,29000,울산광역시 남구 삼산동
32226,삼산현대,38000,울산광역시 남구 삼산동
32227,삼산현대,37500,울산광역시 남구 삼산동
32228,삼산현대,22900,울산광역시 남구 삼산동
32229,삼산현대,29000,울산광역시 남구 삼산동
32230,삼산현대,32400,울산광역시 남구 삼산동
32231,삼산현대,37800,울산광역시 남구 삼산동
32232,삼신현대,22300,울산광역시 남구 삼산동
32233,삼신현대,22500,울산광역시 남구 삼산동
32234,삼신현대,23300,울산광역시 남구 삼산동
32235,세양청구마을,23250,울산광역시 남구 삼산동
32236,세양청구마을,19000,울산광역시 남구 삼산동
32237,세양청구마을,25700,울산광역시 남구 삼산동
32238,세양청구마을,17400,울산광역시 남구 삼산동
32239,세양청구마을,20000,울산광역시 남구 삼산동
32240,세양청구마을,21100,울산광역시 남구 삼산동
32241,세양청구마을,22500,울산광역시 남구 삼산동
32242,세양청구마을,22200,울산광역시 남구 삼산동
32243,세양청구마을,16950,울산광역시 남구 삼산동
32244,세양청구마을,22000,울산광역시 남구 삼산동
32245,세양청구마을,18900,울산광역시 남구 삼산동
32246,세양청구마을,19000,울산광역시 남구 삼산동
32247,세양청구마을,20500,울산광역시 남구 삼산동
32248,세양청구마을,18900,울산광역시 남구 삼산동
32249,세양청구마을,19400,울산광역시 남구 삼산동
32250,세양청구마을,23000,울산광역시 남구 삼산동
32251,아데라움,42800,울산광역시 남구 삼산동
32252,아데라움,32900,울산광역시 남구 삼산동
32253,아데라움,39900,울산광역시 남구 삼산동
32254,아데라움,38400,울산광역시 남구 삼산동
32255,아데라움,37900,울산광역시 남구 삼산동
32256,아데라움,31800,울산광역시 남구 삼산동
32257,아데라움,35300,울산광역시 남구 삼산동
32258,아데라움,38500,울산광역시 남구 삼산동
32259,아데라움,36000,울산광역시 남구 삼산동
32260,아데라움,38200,울산광역시 남구 삼산동
